,drugs,match_substructures?
958,C=CC(N)CCC(=O)O,False
959,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,False
960,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,False
961,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)N=CO,False
962,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,False
963,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,False
964,CCOC(=O)c1ccc(N)cc1,False
965,COc1cc(NC(C)CCCN)c2ncccc2c1,False
966,CC#CCC(C)C(O)/C=C/C1C(O)CC2C/C(=C/CCCC(=O)OCC(=O)c3ccccc3)CC21,False
967,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,False
968,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,False
969,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,False
970,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,False
971,CS(C)=O,False
972,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,False
973,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,False
974,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,False
975,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,False
976,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,False
977,N=c1[nH]c(O)ncc1F,False
978,Oc1nc2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,False
979,CCCCCOC(O)=Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,False
980,Oc1ccc(CCCCNC[C@H](O)c2ccc(O)c(O)c2)cc1,False
981,CCN(CC)CCCC(C)N=c1c2ccc(Cl)cc2[nH]c2ccc(OC)cc12,False
982,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,False
983,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,False
984,C[C@@H]1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,False
985,CCC1(CC)C(=O)C(C)CN=C1O,False
986,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,False
987,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,False
988,CCC(C)CCCCC([O-])=NC(CCNCS(=O)(=O)O)C(O)=NC(C(O)=NC(CCNCS(=O)(=O)O)C([O-])=NC1CCN=C(O)C(C(C)O)N=C(O)C(CCNCS(=O)(=O)O)N=C([O-])C(CCNCS(=O)(=O)O)N=C(O)C(CC(C)C)N=C(O)C(CC(C)C)N=C([O-])C(CCNCS(=O)(=O)O)N=C1[O-])C(C)O,False
989,CO/N=C(\C(O)=N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=N)O)CS[C@H]12)c1ccco1,False
990,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,False
991,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,False
992,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],False
993,O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1,True
994,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,False
995,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,False
996,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,False
997,Cc1ccc(S(=O)(=O)NC(O)=NN2C[C@H]3CCC[C@H]3C2)cc1,False
998,N=C(O)N=C(O)Cc1ccccc1,False
999,CC[N+](CC)(CCN=C(O)C(O)=NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,False
1000,Nc1ccc2cc3ccc(N)cc3nc2c1,False
1001,CCCCN=C(O)NS(=O)(=O)c1ccc(C)cc1,False
1002,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,False
1003,C[C@]12C=CC(O)=N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(O)=Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12,False
1004,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,False
1005,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(O)=Nc1ccc(C#N)c(C(F)(F)F)c1,False
1006,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,False
1007,CCOC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,False
1008,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,False
1009,CCc1ccc(CCOc2ccc(CC3SC(=O)N=C3O)cc2)nc1,False
1010,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,False
1011,CC(C)(C)C(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,False
1012,COc1cc(CC2c3c(cc(OC)c(OC)c3OC)CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc3cc(OC)c(OC)c(OC)c3C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,False
1013,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,False
1014,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,False
1015,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,False
1016,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N=C(O)CSc3ccncc3)[C@H]2SC1,False
1017,CC1=C(C(=O)O)N2C(=O)[C@@H](N=C(O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,False
1018,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)N=C(O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(=N)O)N=C(O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)N=C(O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)N=C4O)cc3)no2)cc1,False
1019,CN(C)CC/C=C1/c2ccccc2COc2ccccc21,False
1020,NCCCNCCSP(=O)(O)O,False
1021,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,False
1022,O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1,False
1023,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,False
1024,Cc1onc(-c2ccccc2Cl)c1C(O)=N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,False
1025,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,False
1026,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,False
1027,C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](N=C(O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,False
1028,CNCCCN1c2ccccc2CCc2ccccc21,False
1029,CC1/C=C\C=C/C=C\C=C/C=C\C=C/C=C\C(OC2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)CC2OC(O)(CC(O)CC(O)CC(O)CC(=O)CCCC(=O)CC(=O)OC1C(C)CC(C)C(O)CC(=O)c1ccc(N)cc1)CC(O)C2C(=O)O,False
1030,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,False
1031,C=CCC1(C(C)CCC)C(O)=NC(=S)N=C1O,False
1032,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,False
1033,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,False
1034,COc1cc(NCc2ccc3[nH]c(=N)[nH]c(=N)c3c2C)cc(OC)c1OC,False
1035,CC[N+](C)(C)Cc1ccccc1Br,False
1036,FC(F)(F)C(Cl)Br,False
1037,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O.NC(CO)(CO)CO,False
1038,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,False
1039,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)[nH]c(=N)c2cc1OC,False
1040,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,False
1041,[Ca+2].[Cl-].[Cl-],False
1042,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,False
1043,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,False
1044,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,False
1045,CNNCc1ccc(C(=O)NC(C)C)cc1,False
1046,O1[As]2O[As]1O2,False
1047,N=C(N)NCCN1CCCCCCC1,False
1048,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,False
1049,NC[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@@H]3O[C@@H](CO)[C@H](O)[C@@H](N)[C@@H]3O)[C@@H](N)C[C@H]2N)[C@@H](O)[C@H](O)[C@H]1O,False
1050,Cc1ccccc1C(OCCN(C)C)c1ccccc1,False
1051,CCC1(c2ccccc2)C(O)=NC(=O)N=C1O,False
1052,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,False
1053,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,False
1054,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,False
1055,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,False
1056,COc1cc([C@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,False
1057,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,False
1058,O=P1(NCCCl)OCCCN1CCCl,False
1059,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,False
1060,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,False
1061,Oc1nc2ccccc2n1CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1,False
1062,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,False
1063,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,False
1064,CCOC(=O)CCCCCCCCC(C)c1ccccc1I,False
1065,Cc1cc(C2CCCCC2)n(O)c(=O)c1,False
1066,FC(F)OC(F)C(F)(F)F,False
1067,CCC[C@@H]1C[C@@H](C(O)=NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,False
1068,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,False
1069,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,False
1070,CCCC(O)=Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,False
1071,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,False
1072,OC(=NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,False
1073,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,False
1074,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,False
1075,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,False
1076,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,False
1077,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](N=C(O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,False
1078,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)N=C(O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,False
1079,CC[C@H](C(=N)O)N1CCCC1=O,False
1080,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,False
1081,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,False
1082,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,False
1083,O=NN(CCCl)C(O)=NC1CCCCC1,False
1084,O=C(O)CCCCO/N=C(/c1cccnc1)c1cccc(C(F)(F)F)c1,False
1085,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,False
1086,C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N,False
1087,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,False
1088,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,False
1089,CO/N=C(\C(O)=N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(=N)[nH]1,False
1090,Cc1cn[nH]c1,False
1091,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,False
1092,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,False
1093,CC(C)(C)N=C(O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4N=C(O)C=C[C@]4(C)[C@H]3CC[C@]12C,False
1094,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,False
1095,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,False
1096,O=C1N=C(O)CN1/N=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,False
1097,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)N=C(O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,False
1098,CNC1(c2ccccc2Cl)CCCCC1=O,False
1099,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,False
1100,Cn1c(=O)c2nc[nH]c2n(C)c1=O.Cn1c(=O)c2nc[nH]c2n(C)c1=O.NCCN,False
1101,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,False
1102,CC(O)=NC1C(O)OC(COS(=O)(=O)O)C(OC2OC(C(=O)O)C(OC3OC(CO)C(OC4OC(C(=O)O)C(O)C(O)C4OS(=O)(=O)O)C(OS(=O)(=O)O)C3NS(=O)(=O)O)C(O)C2OS(=O)(=O)O)C1O,False
1103,COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2,False
1104,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,False
1105,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,False
1106,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](N=C(O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,False
1107,N=C1N=C(O)C(c2ccccc2)O1,False
1108,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,False
1109,CC(C)(C)N=C(O)[C@@H]1CC2CCCCC2CN1C[C@@H](O)[C@H](Cc1ccccc1)N=C(O)[C@H](CC(=N)O)NC(=O)c1ccc2ccccc2n1,False
1110,CCN(CC)CCN=C(O)c1cc(Cl)c(N)cc1OC,False
1111,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,False
1112,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,False
1113,FCOC(C(F)(F)F)C(F)(F)F,False
1114,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,False
1115,OC1=Nc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc2CC1,False
1116,CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21,False
1117,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,False
1118,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,False
1119,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,False
1120,Oc1c(Cl)cc(Cl)c2cccnc12,False
1121,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,False
1122,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,False
1123,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,False
1124,Cc1cc(C(=O)NNCc2ccccc2)no1,False
1125,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](N=C(O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,False
1126,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(O)=NCC(O)CO)c(I)c(C(O)=NCC(O)CO)c1I)c1c(I)c(C(O)=NCC(O)CO)c(I)c(C(O)=NCC(O)CO)c1I,False
1127,O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O,False
1128,COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(O)=NC3CCCCC3)cc1)C(=O)C2(C)C,False
1129,O=C(O)C(CC(=O)N1CC2CCCCC2C1)Cc1ccccc1,False
1130,C[C@@H](CO)N=C(O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,False
1131,Cc1nc(Nc2ncc(C(O)=Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,False
1132,C[C@@H](Cc1ccccc1)N=C(O)[C@@H](N)CCCCN,False
1133,C=C[C@]1(C)C[C@@H](OC(=O)CSC2C[C@H]3CC[C@@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,False
1134,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,False
1135,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,False
1136,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,False
1137,N=c1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(O)n1,False
1138,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,False
1139,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)N=C(O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,False
1140,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)nc1O,False
1141,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,False
1142,CCN(CC)CCN=C(O)c1c(C)[nH]c(/C=C2\C(O)=Nc3ccc(F)cc32)c1C,False
1143,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,False
1144,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(N=CO)c2)cc1,False
1145,NN=c1[nH]ncc2ccccc12,False
1146,COc1nc(=N)[nH]c2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,False
1147,CC[C@H](C)[C@@H]1N=C(O)[C@H](Cc2ccc(OC)cc2)N=C(O)CCCSC[C@@H](C(=O)N2CCC[C@H]2C(O)=N[C@@H](CC(C)C)C(O)=NCC(=N)O)N=C(O)[C@H](CC(=N)O)N=C(O)[C@H](CCC(=N)O)N=C1O,False
1148,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,False
1149,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,False
1150,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(O)=NN3CCCCCC3)cc2)no1,False
1151,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,False
1152,O=C([O-])c1ccccc1[O-].[Bi+3].[OH-],False
1153,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,False
1154,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,False
1155,CC(O)=Nc1ccc(OCC(O)CNC(C)C)cc1,False
1156,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,False
1157,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,False
1158,CN(C)[C@@H]1C(O)=C(C(O)=NCN2CCCC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,False
1159,C[N+](C)(C)CCO.Cn1c(=O)c2nc[n-]c2n(C)c1=O,False
1160,CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)N=C(O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,False
1161,O=C1N(COP(=O)(O)O)C(O)=NC1(c1ccccc1)c1ccccc1,False
1162,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,False
1163,COC1=CC(=O)OC(/C=C/C2=CCCC=C2)C1,False
1164,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,False
1165,CCC1N=C(O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,False
1166,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](N=C(O)[C@H](O)c3ccccc3)[C@H]2SC1,False
1167,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](N=C(O)Cn4cnnn4)[C@H]3SC2)s1,False
1168,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@H](N=C(O)[C@H](O)c3ccccc3)C(=O)N12,False
1169,CCN1CCN(C(O)=NC(C(O)=N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,False
1170,CO[C@@]1(N=C(O)C2SC(=C(C(=N)O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,False
1171,CO[C@@]1(N=C(O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(=N)O)CS[C@@H]21,False
1172,CO/N=C(\C(O)=N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(=N)[nH]1,False
1173,CC1=C(C(=O)O)N2C(=O)[C@@H](N=C(O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,False
1174,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,False
1175,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,False
1176,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,False
1177,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,False
1178,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,False
1179,CCCCc1nc(CCCC)n(Cc2ccc(-c3ccccc3-c3nn[nH]n3)nc2)n1,False
1180,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.CCC1(c2ccccc2)C(O)=NC(=O)N=C1O,True
1181,CCc1nc(C2CC2)c(C(=N)O)n1Cc1ccc2oc(-c3ccccc3NS(=O)(=O)C(F)(F)F)c(Br)c2c1,False
1182,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,False
1183,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2,False
1184,CCC1(CCC(C)C)C(O)=NC(=O)N=C1O,False
1185,C=CCC1(C(C)C)C(O)=NC(=O)N=C1O,False
1186,CCCCC1(CC)C(O)=NC(=O)N=C1O,False
1187,CCC1(C2=CCCCCC2)C(O)=NC(=O)N=C1O,False
